ID	Region	Plot_ID	Species	time_no7	censor	ht	Dsurf	Sub	Subtype	Decay	M_L	status	cover	spot	yellowing	wilting	herbivory	Canopy_cv	
8	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	4.1	105	log	CWD_nonD	2	L	L	0	0	0	1	1	70	
9	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	5.2	105	log	CWD_nonD	2	L	L	0	1	0	0	1	70	
10	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3.6	105	log	CWD_nonD	2	L	L	0	0	0	0	0	70	
11	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	5.2	105	log	CWD_nonD	2	M	L	0	0	0	0	0	70	
12	DLS	DLS_04	Chamaecyparis_obtusa_formosana	2	1	3.5	105	log	CWD_halfD	4	L	M	0	0	0	0	1	70	
13	DLS	DLS_04	Chamaecyparis_obtusa_formosana	2	1	3	105	log	CWD_nonD	2	M	D	0	0	0	0	0	70	
14	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3.9	100	log	CWD_nonD	2	M	L	0	0	1	0	0	70	
15	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3	100	log	CWD_nonD	2	M	L	0	0	0	1	0	70	
16	DLS	DLS_04	Chamaecyparis_obtusa_formosana	2	1	3	90	log	CWD_nonD	2	L	D	0	0	0	0	0	70	
17	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	4.3	90	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
18	DLS	DLS_04	Chamaecyparis_obtusa_formosana	2	1	4	90	log	CWD_halfD	4	L	D	0	0	0	0	0	70	
19	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	4.4	90	log	CWD_halfD	4	M	L	0	0	0	0	0	70	
20	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	4.5	90	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
21	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3	90	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
22	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	5.9	90	log	CWD_halfD	4	L	L	0	0	1	0	0	70	
23	DLS	DLS_04	Chamaecyparis_obtusa_formosana	2	1	2.1	90	log	CWD_halfD	4	L	D	0	0	0	0	0	70	
24	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3	90	log	CWD_halfD	4	M	L	0	0	0	0	0	70	
25	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	4	90	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
26	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3.2	90	log	CWD_halfD	4	M	L	0	0	0	0	0	70	
27	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	4	90	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
28	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	3.1	65	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
29	DLS	DLS_04	Chamaecyparis_obtusa_formosana	2	1	3.6	65	log	CWD_halfD	4	L	M	0	0	0	0	1	70	
30	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	1	3	65	log	CWD_halfD	4	L	D	1	0	0	0	0	70	
31	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	2.9	65	log	CWD_halfD	4	L	L	0	0	0	0	0	70	
32	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	1	3.2	65	log	CWD_nonD	2	L	D	0	0	0	0	0	70	
33	DLS	DLS_04	Chamaecyparis_obtusa_formosana	5	0	5.8	65	log	CWD_halfD	4	M	L	0	0	0	0	0	70	
1	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	0	7	110	stump	CWD_halfD	3	M	L	0	0	0	1	1	75	
2	LLS	LLS_01	Chamaecyparis_obtusa_formosana	3	1	5.6	80	stump	CWD_halfD	3	M	H	0	0	0	0	1	75	
3	LLS	LLS_01	Chamaecyparis_obtusa_formosana	3	1	5.1	80	stump	CWD_halfD	3	M	H	0	0	0	0	1	75	
4	LLS	LLS_01	Chamaecyparis_obtusa_formosana	3	1	5.1	80	stump	CWD_halfD	3	M	H	0	0	0	0	1	75	
5	LLS	LLS_01	Chamaecyparis_obtusa_formosana	4	1	3.9	90	stump	CWD_halfD	3	M	D	0	0	0	0	1	75	
6	LLS	LLS_01	Chamaecyparis_obtusa_formosana	4	1	5.6	90	stump	CWD_halfD	3	M	D	0	0	0	0	1	75	
7	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	0	2.6	110	stump	CWD_halfD	3	M	L	0	0	1	0	0	75	
8	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	1	2.2	110	stump	CWD_halfD	3	M	D	0	0	1	0	0	75	
9	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	0	2	110	stump	CWD_halfD	3	M	L	0	0	1	0	0	75	
10	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	0	4.5	100	stump	CWD_halfD	3	M	L	0	0	1	0	0	75	
11	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	1	3	55	stump	CWD_halfD	3	M	D	0	0	0	0	0	75	
12	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	1	4.3	55	stump	CWD_halfD	3	M	D	1	0	0	1	1	75	
13	LLS	LLS_01	Chamaecyparis_obtusa_formosana	5	0	5	60	stump	CWD_halfD	3	M	L	0	0	0	0	0	75	
14	LLS	LLS_01	Chamaecyparis_obtusa_formosana	4	1	6.6	90	stump	CWD_halfD	3	M	D	0	0	0	0	0	75	
1	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	1	6.1	85	log	CWD_halfD	3	M	D	0	0	0	0	0	85	
2	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	1	4.2	85	log	CWD_halfD	3	M	H	0	0	0	0	1	85	
3	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	4.8	85	log	CWD_halfD	3	M	L	0	0	0	0	0	85	
4	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	1	5.4	85	log	CWD_halfD	3	M	D	0	0	1	0	0	85	
5	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	5.1	85	log	CWD_halfD	3	M	L	0	0	1	0	0	85	
6	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	3.1	85	log	CWD_halfD	3	M	L	0	0	0	0	0	85	
7	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	3.6	85	log	CWD_halfD	3	M	L	0	0	0	0	0	85	
8	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	3.5	85	log	CWD_halfD	3	M	L	0	0	0	0	0	85	
9	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	4.7	85	log	CWD_halfD	3	M	L	0	0	1	0	0	85	
10	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	3.7	85	log	CWD_halfD	3	M	L	0	0	0	0	0	85	
11	LLS	LLS_02	Chamaecyparis_obtusa_formosana	5	0	2.7	85	log	CWD_halfD	3	M	L	0	0	0	0	0	85	
1	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.4	50	log	CWD_halfD	4	M	L	0	0	1	0	0	75	
2	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.4	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
3	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
4	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	2.8	55	log	CWD_halfD	4	M	L	0	1	0	0	0	75	
5	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.2	55	log	CWD_halfD	4	M	L	0	0	0	1	0	75	
6	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4	55	log	CWD_halfD	4	M	M	0	1	0	0	0	75	
7	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5	55	log	CWD_halfD	4	M	L	0	1	0	0	1	75	
8	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
9	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.6	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
10	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.2	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
11	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.4	55	log	CWD_halfD	4	M	L	1	0	0	0	0	75	
12	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4.5	55	log	CWD_halfD	4	M	M	1	0	0	0	1	75	
13	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.3	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
14	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5	55	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
15	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	3.5	55	log	CWD_halfD	4	M	D	0	0	0	0	1	75	
16	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	6.5	55	log	CWD_halfD	4	M	D	0	1	0	0	0	75	
17	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
18	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.1	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
19	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.1	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
20	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6.5	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
21	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.1	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
22	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
23	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	3.2	55	log	CWD_halfD	4	M	D	0	0	0	0	0	75	
24	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5	60	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
25	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	2.9	60	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
26	LLS	LLS_03	Chamaecyparis_obtusa_formosana	3	1	5.4	55	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
27	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5.1	55	log	CWD_halfD	4	L	M	0	0	0	0	1	75	
28	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4	55	log	CWD_halfD	4	L	M	0	0	0	0	1	75	
29	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.5	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
30	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5.5	45	log	CWD_halfD	4	L	M	0	0	0	0	1	75	
31	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.5	55	log	CWD_halfD	4	M	L	0	1	0	0	0	75	
32	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	6.2	55	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
33	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.6	55	log	CWD_halfD	4	M	L	1	0	0	0	0	75	
34	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4	55	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
35	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.2	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
36	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4.3	55	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
37	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.2	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
38	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6	55	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
39	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	6.9	55	log	CWD_halfD	4	M	D	0	0	0	1	1	75	
40	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.9	55	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
41	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5.9	55	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
42	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
43	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.6	55	log	CWD_halfD	4	M	L	0	1	0	0	1	75	
44	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5	50	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
45	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	11.4	50	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
46	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	7.3	55	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
47	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5	55	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
48	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5.2	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
49	LLS	LLS_03	Chamaecyparis_obtusa_formosana	3	1	5	65	log	CWD_halfD	4	M	H	0	0	0	1	1	75	
50	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.1	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
51	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	5.4	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
52	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	4.9	65	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
53	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4.4	65	log	CWD_halfD	4	M	D	0	0	0	0	0	75	
54	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	6.8	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
55	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
56	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	6	65	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
57	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6.8	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
58	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.7	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
59	LLS	LLS_03	Chamaecyparis_obtusa_formosana	3	1	4.5	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
60	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6.8	65	log	CWD_halfD	4	M	L	1	0	0	0	1	75	
61	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	7.3	65	log	CWD_halfD	4	M	D	0	0	0	1	1	75	
62	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6.5	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
63	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	6.9	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
64	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
65	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.9	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
66	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.4	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
67	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5.8	65	log	CWD_halfD	4	M	H	0	0	0	1	1	75	
68	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.1	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
69	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.7	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
70	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	2.6	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
71	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	5.9	65	log	CWD_halfD	4	M	D	0	0	0	1	1	75	
72	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	5.1	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
73	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.1	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
74	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	6.4	60	log	CWD_halfD	4	L	M	0	0	0	0	1	75	
75	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	5.2	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
76	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.4	60	log	CWD_halfD	4	L	L	1	0	0	0	0	75	
77	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.5	60	log	CWD_halfD	4	L	L	0	0	0	0	0	75	
78	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.3	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
79	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	4.6	65	log	CWD_halfD	4	M	M	0	1	0	0	0	75	
80	LLS	LLS_03	Chamaecyparis_obtusa_formosana	3	1	4.6	65	log	CWD_halfD	4	M	M	1	0	0	0	0	75	
81	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	6	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
82	LLS	LLS_03	Chamaecyparis_obtusa_formosana	3	1	3.5	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
83	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5	65	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
84	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	5.9	65	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
85	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.4	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
86	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.2	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
87	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	5.5	65	log	CWD_halfD	4	M	D	0	0	0	1	1	75	
88	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.7	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
89	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	6.1	65	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
90	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	6.2	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
91	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.1	65	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
92	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	7.2	60	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
93	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	7.2	60	log	CWD_halfD	4	M	D	0	0	0	0	1	75	
94	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	60	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
95	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	4.3	60	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
96	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	5.5	60	log	CWD_halfD	4	M	M	0	0	0	0	1	75	
97	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5	60	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
98	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	8.3	60	log	CWD_halfD	4	M	D	0	0	0	0	1	75	
99	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	8	60	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
100	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.3	60	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
101	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.7	60	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
102	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	3.6	60	log	CWD_halfD	4	M	D	0	0	0	0	1	75	
103	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	1	3.2	65	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
104	LLS	LLS_03	Chamaecyparis_obtusa_formosana	2	1	3	65	log	CWD_halfD	4	M	D	0	0	0	0	0	75	
105	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.5	60	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
106	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.3	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
107	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.3	65	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
108	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
109	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	5.4	65	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
110	LLS	LLS_03	Tsuga_chinensis	5	0	3.2	60	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
111	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.2	55	log	CWD_halfD	4	L	L	0	0	0	0	1	75	
112	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	3.3	55	log	CWD_halfD	4	L	L	0	0	0	0	1	75	
113	LLS	LLS_03	Chamaecyparis_obtusa_formosana	4	1	3.5	60	log	CWD_halfD	4	L	M	0	0	0	0	1	75	
114	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	60	log	CWD_halfD	4	L	L	0	0	0	0	1	75	
115	LLS	LLS_03	Chamaecyparis_obtusa_formosana	5	0	2.7	60	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
1	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	0	4.8	35	log	CWD_halfD	4	M	L	0	0	0	0	0	85	
2	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	1	3.7	25	log	CWD_halfD	4	M	M	0	0	0	0	1	85	
3	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	0	5.4	25	log	CWD_halfD	4	M	L	0	0	0	0	0	85	
4	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	0	5.4	35	log	CWD_halfD	4	M	L	0	0	0	0	0	85	
5	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	1	9.7	25	log	CWD_halfD	4	M	H	0	0	0	0	1	85	
6	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	0	4.9	30	log	CWD_halfD	4	M	L	0	0	0	0	0	85	
7	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	0	4.6	25	log	CWD_halfD	4	L	L	0	0	0	0	0	85	
8	LLS	LLS_04	Chamaecyparis_obtusa_formosana	3	1	6.7	10	log	CWD_halfD	4	M	M	0	0	0	0	1	85	
9	LLS	LLS_04	Chamaecyparis_obtusa_formosana	2	1	5.2	10	log	CWD_halfD	4	M	H	0	0	0	0	1	85	
10	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	0	4.5	10	log	CWD_halfD	4	M	L	0	0	0	0	0	85	
11	LLS	LLS_04	Chamaecyparis_obtusa_formosana	5	1	5.5	35	log	CWD_halfD	4	M	D	0	0	0	0	0	85	
1	LPP	LPP_01	Chamaecyparis_obtusa_formosana	5	0	5.4	30	log	CWD_halfD	4	M	L	0	0	0	1	1	75	
2	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	9.6	20	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
3	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	8.2	25	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
4	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	4.6	25	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
5	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	5.8	25	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
6	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	5.7	25	log	CWD_halfD	4	M	H	0	0	0	0	1	75	
7	LPP	LPP_01	Chamaecyparis_obtusa_formosana	5	0	2.5	25	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
8	LPP	LPP_01	Chamaecyparis_obtusa_formosana	5	1	8.9	30	log	CWD_halfD	4	M	D	0	0	0	0	1	75	
9	LPP	LPP_01	Chamaecyparis_obtusa_formosana	5	0	6.1	30	log	CWD_halfD	4	M	L	0	0	0	0	0	75	
10	LPP	LPP_01	Chamaecyparis_obtusa_formosana	4	1	4.4	30	log	CWD_halfD	4	M	D	0	0	0	0	1	75	
11	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	7	20	log	CWD_halfD	4	L	M	0	0	0	0	1	75	
12	LPP	LPP_01	Chamaecyparis_obtusa_formosana	5	0	5.8	20	log	CWD_halfD	4	M	L	0	0	0	0	1	75	
13	LPP	LPP_01	Chamaecyparis_obtusa_formosana	3	1	5.6	10	log	CWD_halfD	4	L	H	0	0	0	0	1	75	
1	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	8.2	50	log	CWD_halfD	4	M	L	0	0	0	0	1	60	
2	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	6	55	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
3	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	5.5	55	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
4	LPP	LPP_02	Chamaecyparis_obtusa_formosana	4	1	4.6	55	log	CWD_halfD	4	M	D	0	0	0	0	1	60	
5	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	7.5	55	log	CWD_halfD	4	M	H	0	0	0	0	1	60	
6	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	7.2	55	log	CWD_halfD	4	M	H	0	0	0	0	1	60	
7	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	1	5	55	log	CWD_halfD	4	M	D	0	0	0	0	1	60	
8	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	7.7	55	log	CWD_halfD	4	M	H	0	0	0	0	1	60	
9	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	7.2	35	log	CWD_halfD	4	M	L	0	0	0	0	1	60	
10	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	5.7	35	log	CWD_halfD	4	M	L	0	1	0	0	1	60	
11	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	5.9	40	log	CWD_halfD	4	M	L	0	0	0	0	1	60	
12	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	1	4.6	40	log	CWD_halfD	4	M	D	0	0	0	0	0	60	
